"fdc_id","Classification","food_group","food_desc","Description","scientific_name","source_fct","nutrient_data_source","specific_gravity","Edible_factor_in_FCT","Analysed portion","Unanalysed portion","Edible_desc","ENERCkJ","WATERg","PROCNTg","NTg","XN","FATg","XFA","ASHg","FIBTGg","ALCg","FRUSg","GLUCSg","SUCSg","MALSg","LACSg","GALSg","MALTRSg","SUGARg","SUGAdg","Free sugarsg","STARCHg","DEXTRINg","GLYRLg","GLYCg","INULINg","MANTLg","MALTDEXg","OLSACg","RAFSg","STASg","SORTLg","Resistant starchg","CHOAVLg","Available carbohydrate, with sugar alcoholsg","ACEACg","CITACg","FUMACg","LACACg","MALACg","OXALACg","PROPACg","QUINACg","SUCACg","TARACg","ALmcg","SBmcg","ASmcg","CDmcg","CAmg","CRmcg","CLDmg","COmcg","CUmg","FDmcg","IDmcg","FEmg","PBmcg","MGmg","MNmg","HGmcg","MOmcg","NImcg","Pmg","Kmg","SEmcg","NAmg","Smg","SNmcg","ZNmg","RETOLmcg","CARTAmcg","CARTBmcg","CRYPXmcg","CARTBEQmcg","VITAmcg","LUTNmcg","LYCPNmcg","Xanthophylmcg","THIAmg","RIBFmg","NIAmg","NIATRPmg","NIAEQmg","NIATRP_standardizedmg","NIAEQ_standardizedmg","PANTACmg","VITB6Amg","BIOTmcg","VITB12mcg","FOLFDmcg","FOLACmcg","FOLmcg","FOLDFEmcg","FOLDFE_standardizedmcg","VITCmg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg","VITDEQmcg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","TOCTRDmg","VITEmg","F4D0g","F6D0g","F8D0g","F10D0g","F11D0g","F12D0g","F13D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F19D0g","F20D0g","F21D0g","F22D0g","F23D0g","F24D0g","FASATg","F10D1g","F14D1g","F15D1g","F16D1g","F17D1g","F18D1g","F20D1g","F22D1g","F24D1g","FAMSg","F16D2N4mg","F16D3g","F18D2N6g","F18D3N3g","F18D3N4g","F18D3N6mg","F18D4N1g","F18D4N3mg","F20D2N6mg","F20D3N3mg","F20D3N6mg","F20D4N3mg","F20D4N6mg","F20D5N3mg","F22D2N6mg","F22D4N6mg","F22D5N3mg","F22D5N6g","F22D6N3mg","Other polyunsaturated fatty acidsg","FAPUg","Total long chain omega 3 fatty acidsmg","FAUNmg","FATRNmg","CAFFNmg","CHOLEmg","TRPmg","ALAmg","ARGmg","ASPmg","CYSmg","GLUmg","GLYmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","PHEmg","PROmg","SERmg","THRmg","TYRmg","VALmg","FN20D5N3g","FN22D6N3g"
"F006951",18103,"Pork","Pork, leg roast, untrimmed, baked, no added fat","Cooked pork from the hind portion of the carcase. Oven baked at 180 degrees celsius to an  internal temperature of 75 degrees celsius with no added fat.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,0.84,"84% (lean meat 68%, fat 16%)","16% (bone & gristle)","analysed portion: 84% (lean meat 68%, fat 16%) unanalysed portion: 16% (bone & gristle)","926","59","31.2","4.99",NA,"10.7",NA,"1.3","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","6","0.3","58",NA,"0.104","0","0.8","1.37","0.2","26","0.01","0","1.2","1","221","418","29.4","54","220",NA,"3.29","4",NA,"0",NA,"0","4",NA,NA,NA,"0.81799999999999995","0.29899999999999999","4.08","6.1880000000000006","10.27","6.0666666666666664","10.146666666666667","1.26","0.28000000000000003","3.9","0.8","3","0","3","3","3","0","1.5","0","0","0","1.47","0.1",NA,NA,NA,NA,NA,NA,NA,"0.08","0","0","0","0",NA,"0.01",NA,"0.15","0.01","2.38","0.05","1.1399999999999999",NA,"0",NA,"0",NA,"0.01","3.75",NA,"0",NA,"0.3","0.01","4.33","0.08","0","0","4.7300000000000004",NA,NA,"1.26","0.09",NA,"1.84",NA,NA,"50.51","10.1","9.2100000000000009",NA,"81.87","0","0","15.63","19.309999999999999",NA,"15.63",NA,"1.55","34.936999999999998",NA,"48.67","0","84","364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01563
"F006965",18103,"Pork","Pork, leg steak (rump), separable fat, raw","Raw internal and external separable fat from 1 cut (rump) of pork from the hind portion of the carcase.",NA,"AU19","The majority of nutrient data were derived from a composite of 36 samples of fat dissected from pork rump steak purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Vitamin D was derived from a composite of 8 samples of separable fat dissected from pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of fat dissected from pork leg steaks purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Iodine was imputed from pork forequarter separable fat. Proximates (starch, fibre, individual sugars, alcohol), vitamins (beta-carotene, folic acid, retinol) and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2603","34.6","8.6","1.38","6.25","66.400000000000006","0.95299999999999996","0.5","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"60",NA,"3.3000000000000002E-2","0","0.8","0.6",NA,"8","5.0000000000000001E-3",NA,NA,NA,"100","140","4.8","23","50",NA,"0.46","26",NA,"0",NA,"0","26",NA,NA,NA,"1.1000000000000001","7.0000000000000007E-2","4.0999999999999996","1.7000000000000002","5.81","1.6666666666666667","5.7666666666666666","0.9","0.3","2.8","0.9","4","0","4","4","4","0","5.5","0","0","0","5.5","0.5",NA,NA,NA,NA,NA,NA,NA,"0.51","0","0","0","0",NA,"0",NA,"0.82","0.06","14.93","0.38","7.59",NA,"0.06",NA,"0",NA,"0","23.86",NA,"0",NA,"1.52","0","28.48","0.51","0","0","30.5",NA,NA,"7.21","0.51",NA,"0",NA,NA,"316.39999999999998","63.28","0",NA,"126.56","0","0","0","0",NA,"0",NA,"8.23","0",NA,"379.68","0","38","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F006964",18103,"Pork","Pork, leg steak (rump), separable fat, fried, no added fat","Cooked internal and external separable fat from 1 cut (rump) of pork from the hind portion of the carcase. Fried, as purchased, to an internal temperature of 70 degrees celsius with a small amount of pork fat, then dissected.",NA,"AU19","The majority of nutrient data were derived from a composite of 36 samples of fat dissected from pork rump steak purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Fatty acids were derived from samples of pork rump steak from the same program. Vitamin D was derived from a composite of 8 samples of separable fat dissected from pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of fat dissected from pork leg steaks purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Se and iodine were derived from samples of pork chop purchased nationally in 2004. Proximates (starch, fibre, individual sugars, alcohol), vitamins (beta-carotene, folic acid, retinol) and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2191","35.200000000000003","12","1.92","6.25","53.7","0.95299999999999996","0.8","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","4","0.3","90",NA,"4.7E-2","0","0.8","0.66","0.2","14","7.0000000000000001E-3","0","1.2","1","100","230","23.8","36","50",NA,"0.57999999999999996","35",NA,"0",NA,"0","35",NA,NA,NA,"0.52","0","3.6","2.3800000000000003","5.98","2.3333333333333335","5.9333333333333336","0.8","0.28999999999999998","7.5","1.4","8","0","8","8","8","0","6","0","0","0","6","0.4",NA,NA,NA,NA,NA,NA,NA,"0.43","0","0","0","0",NA,"0",NA,"0.66","0.05","12.08","0.31","6.14",NA,"0.05",NA,"0",NA,"0","19.29",NA,"0",NA,"1.23","0","23.03","0.41","0","0","24.67",NA,NA,"5.83","0.41",NA,"0",NA,NA,"255.88","51.18","0",NA,"102.35","0","0","0","0",NA,"0",NA,"6.65","0",NA,"307.06","0","32","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F006963",18103,"Pork","Pork, leg steak (round, rump, topside, silverside), lean, raw","Raw lean muscle meat from 4 cuts (round, rump, topside and silverside) or pork from the hind portion of the carcase, with all possible internal and external separable fat removed.",NA,"AU19","The majority of nutrient data were derived from a composite of 36 samples of pork leg steak cuts (4 x round, 4 x rump, 4 x topside, 4 x silverside) purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Vitamin D was derived from a composite of 8 samples of pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of pork leg steaks purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Iodine was imputed from Pork shoulder roast. Proximates (starch, fibre, individual sugars, alcohol), beta-carotene, folic acid and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","466","74.599999999999994","23.5","3.76","6.25","1.8","0.91","1.3","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"60",NA,"6.8000000000000005E-2","0.01","0.8","0.81",NA,"25","0.01",NA,NA,NA,"240","382","17.100000000000001","50","230",NA,"1.76","0",NA,"0",NA,"0","0",NA,NA,NA,"1.115","4.8000000000000001E-2","10.55","4.6580000000000004","15.21","4.5666666666666664","15.116666666666667","1.08","0.63","2.8","0.2","45","0","45","45","45","0","0.4","0","0","0","0.4","0.2",NA,NA,NA,NA,NA,NA,NA,"0.15","0","0","0","0",NA,"0",NA,"0.02","0","0.37","0.01","0.19",NA,"0",NA,"0",NA,"0","0.59",NA,"0",NA,"0.05","0.01","0.62","0.01","0","0","0.69",NA,NA,"0.23","0.01",NA,"1.64",NA,NA,"6.55","0","8.6",NA,"62.65","0.41","0","7.78","10.24",NA,"6.14",NA,"0.34","16.791",NA,"6.55","0","48","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00041,0.00614
"F006962",18103,"Pork","Pork, leg steak (round, rump, topside, silverside), lean, fried, no added fat","Cooked lean muscle meat from 4 cuts (round, rump, topside and silverside) of pork from the hind portion of the carcase. Fried, as purchased, to an internal temperature of 70 degrees celsius with a small amount of pork fat. All possible internal and external separable fat removed.",NA,"AU19","The majority of nutrient data were derived from a composite of 36 samples of 4 pork leg steaks (4 x round, 4 x rump, 4 x topside, 4 x silverside) purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Fatty acids were derived from the same 4 raw cuts from the same program. Vitamin D was derived from a composite of 8 samples of pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite sample of 10 purchases of pork leg steaks purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Iodine was derived from samples of pork chops purchased nationally in 2004. Proximates (starch, fibre, individual sugars, alcohol), vitamins (beta-carotene, folic acid, retinol) and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","589","67.8","28.8","4.5999999999999996","6.25","2.7","0.91","1.4","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","5","0.3","50",NA,"9.4E-2","0.01","0.8","0.97","0.2","27","1.0999999999999999E-2","0","1.2","1","250","409","23.1","54","260",NA,"2.5099999999999998","0",NA,"0",NA,"0","0",NA,NA,NA,"1.1180000000000001","0.05","7.28","5.7120000000000006","12.99","5.6","12.879999999999999","1.1200000000000001","0.55000000000000004","3.1","0.5","43","0","43","43","43","0","0.4","0","0","0","0.4","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0",NA,"0.02","0","0.55000000000000004","0.01","0.28000000000000003",NA,"0",NA,"0",NA,"0.01","0.89",NA,"0",NA,"7.0000000000000007E-2","0.02","0.93","0.02","0","0","1.04",NA,NA,"0.34","0.01",NA,"2.46",NA,NA,"9.83","0","12.9",NA,"93.98","0.61","0","11.67","15.36",NA,"9.2100000000000009",NA,"0.51","25.184000000000001",NA,"9.83","0","58","336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00061,0.00921
"F006960",18103,"Pork","Pork, leg steak (round, rump, topside, silverside), untrimmed, raw","Raw pork from 4 cuts (round, rump, topside and silverside) of pork from the hind portion of the carcase, as purchased without removal of internal and external fat.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,0.921,"92.1% (lean meat 91.2%, fat 0.9%)","8% (bone & gristle)","analysed portion: 92.1% (lean meat 91.2%, fat 0.9%) unanalysed portion: 8% (bone & gristle)","487","74.2","23.3","3.73",NA,"2.4",NA,"1.3","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"60",NA,"6.8000000000000005E-2","0.01","0.8","0.81",NA,"25","0.01",NA,NA,NA,"239","380","17","49","228",NA,"1.75","0",NA,"0",NA,"0","0",NA,NA,NA,"1.115","4.8000000000000001E-2","10.49","4.6240000000000006","15.120000000000001","4.5333333333333332","15.023333333333333","1.07","0.63","2.8","0.2","44","0","44","44","44","0","0.4","0","0","0","0.45","0.2",NA,NA,NA,NA,NA,NA,NA,"0.15","0","0","0","0",NA,"0",NA,"0.02","0","0.51","0.01","0.26",NA,"0",NA,"0",NA,"0","0.82",NA,"0",NA,"0.06","0.01","0.89","0.02","0","0","0.98",NA,NA,"0.3","0.01",NA,"1.62",NA,NA,"9.58","0.62","8.52",NA,"63.28","0.41","0","7.7","10.14",NA,"6.08",NA,"0.42","16.626999999999999",NA,"10.199999999999999","0","48","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00041,0.00608
"F006959",18103,"Pork","Pork, leg steak (round, rump, topside, silverside), untrimmed, fried, no added fat","Cooked pork from 4 cuts (round, rump, topside and silverside) of pork from the hind portion of the carcase, as purchased without removal of internal and external separable fat. Fried to an internal temperature of 70 degree celsius with a small amount of pork fat.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,0.944,"94.4% (lean meat 93.6%, fat 0.8%)","5.6% (bone & gristle)","analysed portion: 94.4% (lean meat 93.6%, fat 0.8%) unanalysed portion: 5.6% (bone & gristle)","603","67.5","28.6","4.58",NA,"3.1",NA,"1.4","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","5","0.3","50",NA,"9.4E-2","0.01","0.8","0.97","0.2","27","1.0999999999999999E-2","0","1.2","1","249","407","23.1","54","258",NA,"2.5","0",NA,"0",NA,"0","0",NA,NA,NA,"1.113","0.05","7.24","5.6780000000000008","12.92","5.5666666666666664","12.806666666666667","1.1200000000000001","0.55000000000000004","3.1","0.5","42","0","42","42","42","0","0.4","0","0","0","0.45","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0",NA,"0.03","0","0.65","0.01","0.34",NA,"0",NA,"0",NA,"0.01","1.05",NA,"0",NA,"0.08","0.02","1.1200000000000001","0.02","0","0","1.25",NA,NA,"0.39","0.02",NA,"2.44",NA,NA,"12","0.45","12.78",NA,"94.05","0.61","0","11.57","15.22",NA,"9.1300000000000008",NA,"0.56999999999999995","24.962",NA,"12.44","0","58","334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00061,0.00913
"F007016",18103,"Pork","Pork, loin chop, separable fat, raw","Raw internal and external separable fat from the lumbar part of loin.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of fat dissected from pork loin chops purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Vitamin D was derived from a composite of 8 samples of separable fat dissected from pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of pork loin chop purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Proximates (starch, fibre, individual sugars, alcohol), beta-carotene, folic acid and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2694","32.9","7.9","1.26","6.25","69.2","0.95299999999999996","0.4","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,"50",NA,"3.2000000000000001E-2","25.02","0","0.28999999999999998",NA,"6","4.0000000000000001E-3",NA,NA,NA,"91","104","6","24","50",NA,"0.37","17",NA,"0",NA,"0","17",NA,NA,NA,"0.17199999999999999","0.108","1.6","1.5640000000000001","3.16","1.5333333333333334","3.1333333333333337","0.23","0.06","8.8000000000000007","1.1000000000000001","4","0","4","4","4","0","5.5","0","0","0","5.5","0.4",NA,NA,NA,NA,NA,NA,NA,"0.36","0","0","0","0",NA,"0",NA,"0.91","0","16.75","0.38","9.17",NA,"0.09",NA,"0",NA,"0","27.29",NA,"0",NA,"1.6","0","29.48","0.59","0","0","31.67",NA,NA,"5.74","0.35",NA,"0",NA,NA,"309.95","0","0",NA,"65.95","0","0","0","0",NA,"0",NA,"6.46","0",NA,"329.74","0","46","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F007015",18103,"Pork","Pork, loin chop, separable fat, BBQ'd, no added fat","Cooked internal and external separable fat from the lumbar part of loin. Barbequed with no added fat.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of separable fat dissected from pork loin chop purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Fatty acids were derived from samples of raw pork loin chops from the same program. Vitamin D was derived from a composite of 8 samples of separable fat dissected from pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of pork loin chop purchased in Sydney in 1994 (Aust Pork Corporation, 1995). Se and iodine were derived from a composite sample of pork chop analysed in 2005. Proximates (starch, fibre, individual sugars, alcohol), beta-carotene, folic acid and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","2765","28.4","8.8000000000000007","1.4","6.25","70.7","0.95299999999999996","0.6","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","17","0.3","70",NA,"3.9E-2","0.04","0.4","0.36","0.2","9","5.0000000000000001E-3","0","1.2","1","130","159","20.399999999999999","33","70",NA,"0.43","17",NA,"0",NA,"0","17",NA,NA,NA,"0.21","0.113","3.17","1.7340000000000002","4.91","1.7","4.87","0.37","7.0000000000000007E-2","9.6999999999999993","1.1000000000000001","8","0","8","8","8","0","6","0","0","0","6","0.4",NA,NA,NA,NA,NA,NA,NA,"0.35","0","0","0","0",NA,"0",NA,"0.93","0","17.11","0.38","9.36",NA,"0.09",NA,"0",NA,"0","27.88",NA,"0",NA,"1.63","0","30.12","0.61","0","0","32.36",NA,NA,"5.86","0.36",NA,"0",NA,NA,"316.67","0","0",NA,"67.38","0","0","0","0",NA,"0",NA,"6.6","0",NA,"336.89","0","41","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"F007019",18103,"Pork","Pork, loin chop, lean, raw","Raw lean muscle meat from the loin portion of the carcase, with all possible internal and external separable fat removed.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of pork loin chops purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Vitamin D was derived from a composite of 8 samples of pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of pork loin chop purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Proximates (starch, fibre, individual sugars, alcohol), vitamins (beta-carotene, folic acid, retinol) and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","461","73.8","23.2","3.71","6.25","1.8","0.91","1.2","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,"60",NA,"4.8000000000000001E-2","0.03","0","0.46",NA,"26","8.0000000000000002E-3",NA,NA,NA,"220","426","0","52","220",NA,"1.29","0",NA,"0",NA,"0","0",NA,NA,NA,"0.755","0.14499999999999999","6.82","4.6070000000000002","11.43","4.5166666666666666","11.336666666666666","0.78","0.34","1.8","0.2","36","0","36","36","36","0","0.4","0","0","0","0.4","0.2",NA,NA,NA,NA,NA,NA,NA,"0.17","0","0","0","0",NA,"0",NA,"0.02","0","0.39","0.01","0.2",NA,"0",NA,"0",NA,"0","0.62",NA,"0",NA,"0.05","0.01","0.67","0.01","0","0","0.74",NA,NA,"0.18","0.01",NA,"0",NA,NA,"5.73","0","6.55",NA,"46.36","3.6","0","6.55","7.37",NA,"5.73",NA,"0.27","16.707999999999998",NA,"6.55","0","48","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036,0.00573
"F007017",18103,"Pork","Pork, loin chop, lean, BBQ'd, no added fat","Cooked lean muscle meat from the loin of carcase, with all possible internal and external separable fat removed. Barbequed with no added fat.",NA,"AU19","The majority of nutrient data were derived from a composite of 6 samples of pork loin chops purchased in Perth, Brisbane and Melbourne in 2005 (Aust. Pork Ltd., 2007). Vitamin D was derived from a composite of 8 samples of pork loin chops (4x unbranded, 1x IGA, 1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Alpha-tocopherol and P were derived from a composite of 10 samples of pork loin chop purchased in Sydney in 1994 (Aust. Pork Corporation, 1995). Iodine was derived from a composite sample of pork chop analysed in 2005. Proximates (starch, fibre, individual sugars, alcohol), beta-carotene, folic acid and caffeine were imputed zero.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","687","63.2","30.6","4.9000000000000004","6.25","4.5","0.91","1.4","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2","0.1","16","0.3","110",NA,"6.5000000000000002E-2","0.02","0.4","0.64","0.2","24","7.0000000000000001E-3","0","1.2","1","250","400","35","58","330",NA,"1.8","0",NA,"0",NA,"0","0",NA,NA,NA,"0.85699999999999998","0.14799999999999999","9.25","6.0690000000000008","15.33","5.95","15.2","0.88","0.3","3.7","0.2","20","0","20","20","20","0","0.4","0","0","0","0.4","0",NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"0",NA,"0.05","0","0.98","0.02","0.5",NA,"0",NA,"0",NA,"0","1.56",NA,"0",NA,"0.13","0.02","1.67","0.03","0","0","1.85",NA,NA,"0.44","0.02",NA,"0",NA,NA,"14.33","0","16.38",NA,"115.89","9.01","0","16.38","18.43",NA,"14.33",NA,"0.66","41.77",NA,"16.38","0","71","357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00901,0.01433
"F007014",18103,"Pork","Pork, loin chop, semi-trimmed, raw","Raw pork from the lumbar part of the loin, with removal of external separable fat.",NA,"AU19","These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.",0,1,"1","0","analysed portion: 100% unanalysed portion: 0","573","71.7","22.4","3.59",NA,"5.2",NA,"1.2","0","0","0","0","0","0","0",NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,"60",NA,"4.7E-2","1.28","0","0.45",NA,"25","8.0000000000000002E-3",NA,NA,NA,"214","410","0.3","51","212",NA,"1.24","1",NA,"0",NA,"0","1",NA,NA,NA,"0.72599999999999998","0.14299999999999999","6.56","4.4540000000000006","11.02","4.3666666666666663","10.926666666666666","0.76","0.33","2.2000000000000002","0.2","34","0","34","34","34","0","0.7","0","0","0","0.66","0.2",NA,NA,NA,NA,NA,NA,NA,"0.18","0","0","0","0",NA,"0",NA,"0.06","0","1.21","0.02","0.65",NA,"0",NA,"0",NA,"0","1.96",NA,"0",NA,"0.13","0.01","2.11","0.04","0","0","2.2799999999999998",NA,NA,"0.46","0.02",NA,"0",NA,NA,"20.94","0","6.22",NA,"47.34","3.42","0","6.22","7",NA,"5.45",NA,"0.57999999999999996","15.872999999999999",NA,"22.71","0","48","262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00342,0.00545
